cat,F0,F1,F2,F3,F4,F5,F6,F7,F8,Sx,Sy,Sz
general_aleatoire,-0.901452541,-1.86382198,-0.907674313,1.28428888,-0.789510965,0.183437586,0.449253321,-0.64742589,-0.246669054,2.32021618,1.64035952,-0.156040519
general_aleatoire,-0.996430635,0.906939268,0.375189781,1.57964253,-1.16780186,0.696797371,-0.704596519,-1.1821332,0.54612112,2.43216085,1.45142543,-0.686177611
general_aleatoire,1.73072743,1.52617764,-0.942028522,0.131561279,-1.40042305,1.03642559,-1.640131,1.05224228,0.253534794,2.82912636,2.20765185,-0.498562783
general_aleatoire,0.657415628,-1.54495025,-1.01664686,-1.4448967,1.46715426,-0.79987812,-0.254897594,-0.873388052,-1.82315707,2.78548312,2.26386285,-0.0200010221
general_aleatoire,0.416957855,-1.02154946,1.26698089,1.06219339,1.04539847,-1.72346687,-0.950062275,-1.41054249,-1.01875806,2.66942215,1.99505067,-0.915523469
general_aleatoire,0.776907206,1.86316609,1.5704031,-1.96705508,0.534927845,1.51888204,-1.11083579,-1.20108604,-1.78634501,3.58423042,2.40134168,-0.507974565
general_aleatoire,1.78913713,0.460506201,-0.630770922,-1.81040573,-0.238593102,0.450888157,0.828482389,-1.09768033,0.35067606,2.75856471,1.32323372,-0.0487610176
general_aleatoire,1.61862421,-0.728242874,-0.0996294022,0.215323448,-1.10424638,0.922827482,1.41258121,-1.83066034,-0.983858585,3.03579831,1.29885983,0.830128908
general_aleatoire,-1.95520282,-0.773603916,-0.167732477,1.33711147,-1.47265363,-0.76483202,0.657377005,-0.359344959,-1.14379025,2.62164235,1.85135746,-0.748301625
general_aleatoire,-0.60933733,-0.268595695,-1.53439879,-1.20931625,-1.84441686,0.193934202,0.898162603,-1.53578639,0.580548286,2.49002695,1.97571778,-1.04805672
general_aleatoire,-1.90757275,-0.870535851,-1.79547358,-0.817603588,1.81703353,1.7800231,-1.43085527,1.95068431,0.833912849,3.76390433,2.6481874,0.356389999
general_aleatoire,-0.106260538,-1.72829533,1.20980692,-1.56735873,0.946743488,0.035504818,-0.810729265,-0.140516281,-1.76574922,2.6213882,1.57490647,1.50300276
general_aleatoire,1.80632114,-1.429775,1.7793417,1.35317636,1.11843443,0.924855232,0.408407211,0.657339334,-0.180158854,3.0941689,1.84145224,-0.277436644
general_aleatoire,-1.47740483,-0.575285912,0.559722662,1.78835011,1.08860922,0.41163516,1.44240689,0.316289902,-1.94707489,3.20545959,1.75239217,0.0742050782
general_aleatoire,-1.07239556,0.737900257,-1.81320882,-1.9236095,1.78075409,0.827491283,-0.745059013,0.542485237,-0.22964406,3.0674603,2.00685811,-0.0608382002
general_aleatoire,-1.40660858,-1.54144025,1.06448698,1.34769726,-1.72660971,-1.88947272,1.30559492,1.33596301,-0.952283144,3.32321334,2.68454885,0.0310549811
general_aleatoire,-1.43886018,0.755407333,1.5462563,1.69475722,0.919090509,-0.640691996,-1.34131908,0.0115761757,0.263271809,2.99179792,1.36484861,0.462816864
general_aleatoire,-0.147527933,-0.749374866,-1.36955476,-1.28706765,0.361248016,1.43672872,0.972007513,-0.385909081,1.6674993,2.61915541,1.69051588,-0.683154106
general_aleatoire,-0.405825377,1.4032104,-1.32045341,0.0400774479,-0.467737436,0.876068592,1.48646736,1.20313358,-0.547485352,2.54078841,1.50600123,0.313658357
general_aleatoire,-0.0260453224,1.80641413,-1.53828979,1.7852354,-0.248276949,-1.42040539,1.36991215,-1.29075503,0.386565447,2.78946519,2.59866977,-0.233119532
general_aleatoire,1.45069623,0.897833347,-0.428956509,-1.25892806,-1.98250413,1.85735106,-0.904512882,-0.383677959,0.390515804,3.49708009,0.957275748,-0.177519783
general_aleatoire,0.614542007,1.19706368,-1.92451119,-1.46644568,-1.49072313,-1.55783463,1.12813687,1.68837047,1.87187767,3.79423499,2.33625698,0.294671774
general_aleatoire,1.00459337,-0.719778776,0.359118223,-1.85127711,1.07674694,-0.556533813,-0.284582615,-1.93012762,1.03382277,2.90185857,1.73402548,-0.0117697604
general_aleatoire,-1.23050785,-0.512788057,1.00988793,-1.0236218,1.74835348,0.916053534,-1.6502037,-0.321310997,0.231602907,2.64032745,1.80016387,0.639377117
general_aleatoire,1.92550826,-0.984476805,-0.602059364,-1.44376373,1.68690968,-1.12407923,1.73185015,0.311052084,-1.03258824,3.29850125,2.08748722,0.396873564
general_aleatoire,-1.73946214,1.19288468,-0.263125658,-0.267702103,-1.4590888,1.67009878,-0.909291983,-0.199502945,-1.23698282,2.73558784,1.74732554,-1.16958296
general_aleatoire,0.977214813,1.53190184,-0.132130384,0.832045317,-1.08879709,1.47385025,-1.20259953,-0.466148853,-0.298275232,2.20702577,2.04670167,-0.248397127
general_aleatoire,-0.746346712,1.02197862,-0.477651358,0.42028594,-1.92580724,0.754517078,0.898817062,-0.870694637,-0.600910187,2.63070679,1.07288241,-0.373730212
general_aleatoire,-0.0742588043,-0.746704817,-1.82241917,0.392564058,1.27012944,-0.255000591,1.9595685,1.92337346,-0.372483969,3.06005645,1.92143393,0.582081616
general_aleatoire,-0.574987888,-1.95614552,0.455583334,-1.32082963,-0.753395796,0.610107422,1.96237969,0.448317051,-0.219556093,2.97610664,1.48468149,-0.296204716
general_aleatoire,1.15145874,0.536515236,-0.984464169,-1.49311352,1.05452752,0.93209672,0.751935959,-0.923159838,-0.708742142,2.68538332,1.20962775,-0.196367159
general_aleatoire,-0.205547094,0.181952477,1.53253222,-1.41090488,1.88221002,-0.189742088,-0.301711798,1.52478933,1.33921051,2.92382812,1.84755015,-0.490576625
general_aleatoire,-0.315234661,-1.78660417,1.35826659,1.39029598,0.361013412,0.518041134,-1.23249316,-0.0451755524,0.324424744,2.35745597,1.79100645,0.573467374
general_aleatoire,1.55985475,0.0239331722,1.38134885,-0.405434847,-0.81221962,-1.52147841,1.1659534,-0.333165407,-1.60203648,2.7386055,1.94016087,0.503588021
general_aleatoire,-1.70895052,1.29105568,-1.60492396,0.701822281,-0.33633399,-1.64853477,-0.778474092,0.732320547,1.70217729,2.87428832,2.49557805,-0.191673562
general_aleatoire,0.322077036,-0.497176886,0.378200293,1.03143239,-0.836544275,0.120990038,-0.934011221,0.816342592,1.05014038,1.98608768,0.971943676,0.156908274
general_aleatoire,-0.959536076,-0.972746134,1.76761985,-0.214951038,0.120353937,0.77915597,1.32529616,-1.68153501,-0.539817333,2.46274328,2.08716536,-0.336461633
general_aleatoire,0.378193378,-1.59915471,0.357505322,0.694846392,0.736914635,-1.96896148,-0.520287752,-0.0988283157,-0.204081059,2.40598679,1.39644837,-0.560424209
general_aleatoire,-1.22879243,-0.680122852,0.509501934,1.23267293,1.91767931,-1.47755718,-0.142388582,1.8518157,1.26999283,3.1169486,2.1390028,-0.619609833
general_aleatoire,0.539344549,0.0311365128,1.54762673,-0.0166399479,-0.295074224,1.72169375,-0.670883894,1.55986333,1.60290313,2.94202161,1.52283418,-0.465432853
general_aleatoire,1.14320183,-1.60450792,-0.814977169,-1.53157115,0.180033445,-0.80261302,-1.10441113,1.83909988,-0.224333286,3.10073638,1.48610711,0.630167186
general_aleatoire,0.532274246,-0.0631477833,0.216774702,1.32656002,0.8214252,1.58411336,-0.330101967,-0.341519833,1.0322938,2.31415343,1.04889882,0.337563753
general_aleatoire,-1.92918229,-0.427077293,1.44709516,1.30545259,-1.30288529,-0.93081975,0.487527847,-0.889813423,-1.90011644,3.43489242,1.4933728,-0.936808467
general_aleatoire,0.0895330906,-0.401974201,-0.276955605,1.94384098,0.592463255,-1.59722567,-0.542837143,-0.305227518,-1.07779741,2.59851575,1.25937796,-0.371658772
general_aleatoire,-0.771400213,-0.120765924,1.62035227,0.243825912,1.47736025,-1.4296,-1.04920506,0.226874352,-1.67524886,2.93458033,1.35907602,1.01039469
general_aleatoire,-0.722973347,0.508553505,-0.430192471,-0.65452528,-0.882727623,0.688337326,1.72564125,-1.871521,0.733345032,2.84630036,1.22992313,-0.227792844
general_aleatoire,-1.46640325,-0.950158834,0.745488882,0.580125332,-1.15051746,1.39428949,1.43035054,-0.393479347,-1.76563668,2.87314057,1.73821497,-1.12028873
general_aleatoire,1.31982994,-1.13807225,-1.38234043,1.99424076,1.2911253,-0.267695665,0.16117692,0.811862469,-1.10810208,2.73989677,1.94944215,-1.12663901
general_aleatoire,-1.26934791,-0.371434689,0.439474821,1.95197177,0.904424191,1.13422394,-0.742093563,0.300345421,1.31558824,2.64576483,1.79000163,0.156499848
general_aleatoire,-1.53934455,0.413670301,-0.32875371,-0.443508148,-0.947793961,0.230569363,-1.71599579,0.307043314,0.16881752,2.3747313,1.0599519,0.318635345
general_aleatoire,-1.33785892,1.55674267,-0.389070749,0.702399254,-0.626277685,-1.00127864,-0.396389246,0.294338226,1.04444218,2.33474708,1.46162558,-0.00797519553
general_aleatoire,1.77293706,-0.0698463917,0.891659975,1.76126456,0.75789547,-0.825294495,1.8726325,-0.33718586,1.19549322,3.23969007,1.68783069,-0.0780899152
general_aleatoire,1.14782715,-1.45350599,0.184098244,-0.609459877,0.188112497,1.8605628,-1.78663945,-0.0411784649,-0.405601501,2.39312816,1.90693426,1.15214109
general_aleatoire,-1.55345035,-0.917065144,-0.165580511,1.99734044,0.787972927,-0.766579866,1.99019265,1.53798604,-0.704378843,3.83158302,0.65004158,-0.445401728
general_aleatoire,0.704934835,0.0563473701,-0.636334419,1.51872277,0.174137354,-0.578931332,1.36214352,-1.56295395,1.53347301,2.61828065,1.82327521,0.217041582
general_aleatoire,1.79574347,-1.35842466,-0.0462369919,-0.641707659,0.0111346245,-0.659107447,0.484800577,-1.83182096,-1.98585367,3.15742254,1.86631,-0.0164318793
general_aleatoire,0.392951012,1.7245245,1.41928005,-0.554195881,-0.473702669,-0.412272692,0.960143566,-1.30356312,0.510801554,2.45481753,1.61655259,0.294868022
general_aleatoire,-0.487393618,-0.497405291,1.21577406,-1.43576097,1.19996667,0.837295294,1.74318719,1.41826057,-0.387082338,2.64452672,1.8649193,-0.945524514
general_aleatoire,0.74341774,0.834885836,-1.92848611,0.0289502144,-1.13506866,1.21609116,-1.72208023,0.85016799,0.281544209,2.71961951,2.01929212,0.174937382
general_aleatoire,-0.5283885,1.02591062,-0.653304815,-1.55768347,-0.990230322,1.35335112,0.306062937,0.222035885,1.85537124,2.6200316,1.58888042,1.09236336
general_aleatoire,0.759876013,-1.19973326,1.88560724,-1.61899018,-1.66527605,-1.52239752,1.60489607,1.13239455,-1.49558926,3.04219913,2.95421767,1.18180895
general_aleatoire,-0.599581003,-0.428164959,-1.10253286,1.40575457,-0.588623762,1.62501693,0.581323147,0.0254864693,0.187148333,2.54650569,0.700510979,-0.34627831
general_aleatoire,0.376418352,0.974357605,0.832589149,-0.643703461,1.33103466,-0.19188571,-1.51395535,-1.59212661,1.24027705,2.66567969,1.47791469,1.04030275
general_aleatoire,-1.70776558,-0.0748956203,-0.150979042,-0.197506428,-0.793613672,-0.304401159,0.451202154,0.0368461609,-1.82799149,1.95873415,1.68409705,-0.761597097
general_aleatoire,1.78020215,-1.51293468,0.192815065,1.46076322,1.81271005,0.265246391,-1.27883959,0.848217964,0.896543741,2.81247282,2.34379983,0.860619724
general_aleatoire,1.36788845,1.24895811,-0.144662857,0.716515303,1.04424143,0.427689075,0.0983421803,0.259251118,-1.10900497,2.24573898,1.19742107,-0.261358112
general_aleatoire,1.44372177,-0.649375439,1.28658628,-0.038598299,-1.51084518,-0.732457876,1.39435053,-0.657889366,-0.343725681,2.3776834,1.77411866,0.822354615
general_aleatoire,-0.650428772,-0.985212803,-1.50864029,1.47907424,-1.66142964,-0.271900892,-1.81401587,1.23345876,-1.55617499,3.28375292,2.23393679,-0.389725119
general_aleatoire,-0.946385622,-0.625171661,-1.98428273,0.375487089,-0.0181634426,-1.24741244,-1.599087,1.55203533,1.01750374,2.8871007,2.0350852,-0.667462766
general_aleatoire,1.23352957,-0.895699501,0.0821082592,-0.225417614,0.896839142,-1.65186596,-0.534686089,-0.853363037,-1.85288906,2.57510805,1.67455208,-0.962506354
general_aleatoire,1.12596083,1.61733127,-1.39364839,-1.48882627,0.588638067,1.79174924,1.66970325,0.287530184,0.719347,3.07945442,1.73886645,1.57499647
general_aleatoire,-0.777747869,1.24408674,-0.017901659,-1.56411362,0.00651907921,-0.997072697,-1.90685177,1.57815528,-0.578160763,3.22299933,1.29096246,0.015233024
general_aleatoire,0.860422373,0.95946312,0.558215141,0.0402765274,0.655066729,-1.02307963,-0.343197823,-0.65956068,-1.82177353,2.33149481,1.32732284,-0.352046251
general_aleatoire,1.45221734,1.13776612,0.102198601,0.71485281,0.113408327,-0.108782291,1.84586978,1.59903836,-0.716474533,3.16749883,0.515971184,0.357521057
general_aleatoire,-0.655361414,-0.0818355083,-0.822713137,1.24685431,1.49118519,1.03564882,1.18795061,-0.936802387,0.0599191189,2.37145305,1.56171679,0.439962864
general_aleatoire,-1.39563584,-1.47706127,0.802818298,-1.13971424,-0.969375372,0.624911785,1.69070315,-0.459835052,-1.48300934,3.19626999,1.56635714,0.0529469587
general_aleatoire,1.34589267,-0.726739407,1.79981995,-1.78085113,1.22254753,0.813221216,-0.489818335,1.56505036,1.15474558,2.98828053,2.34498239,-0.707311988
general_aleatoire,0.543498039,-0.594233513,1.75101185,-1.33159971,-1.48598409,-1.86642718,-1.6490643,-0.457133293,1.35365081,3.04869199,2.34283805,-1.07552004
general_aleatoire,1.61423707,1.42204452,-1.04405379,1.32415795,-1.17394757,1.19585943,1.87928295,-0.551086664,-1.89998364,3.30264235,2.24360991,1.3355726
general_aleatoire,-1.13015175,1.1431284,1.71521592,-0.714520216,-0.771999359,-1.8500483,-0.406369448,1.67121005,0.798235655,3.31666017,1.39699018,-0.835820258
general_aleatoire,-1.44143081,-0.826575756,0.207117081,1.27652073,-0.903783321,-1.71986151,-1.73922896,1.16473055,-1.80031013,2.82877612,2.41892385,-1.40625906
general_aleatoire,0.407405138,-1.53777337,0.291974545,-1.71453214,-0.166491985,1.04223228,-0.891817808,-0.0577352047,-0.143718958,2.14413428,1.61661196,0.527393401
general_aleatoire,-0.628431797,-0.199886084,-0.326524496,0.335016727,1.71578693,-0.873703003,1.64300704,-1.68961787,0.862705708,2.90777588,1.44415271,0.344706386
general_aleatoire,-1.41964245,1.53872943,0.796709538,-0.72140789,-1.91003084,-0.475562811,1.42577195,0.454848528,0.777589083,2.6993258,2.14449763,0.609716654
general_aleatoire,0.494503736,1.07234597,-0.0732007027,1.34393764,-0.39736867,-1.50915837,1.94472122,1.28980422,1.2844944,2.81020164,2.05983257,-0.772506177
general_aleatoire,0.0185697079,-0.260079384,1.54209518,0.909169674,1.54634619,-0.921753407,-1.90328789,-1.5993228,-0.468539238,3.0462091,1.88343334,0.294287235
general_aleatoire,-0.590276003,0.105595112,-0.388108969,0.71344018,-1.93385172,-0.855255127,1.25916791,-0.991430998,-0.563226461,2.72875237,0.893597245,-0.362632245
general_aleatoire,-0.474937201,0.32167244,0.00375461578,-1.70414734,1.80458474,-1.30001283,1.04843378,1.55877471,-0.282715559,2.91282463,1.799914,-0.253795594
general_aleatoire,0.43475008,-1.78253531,1.80113602,-1.32591772,1.99500012,-0.176302433,-0.512559652,1.25530338,-0.804787874,3.62389302,1.31653762,-0.00351415807
general_aleatoire,-0.477217913,1.433424,0.153986454,1.99444556,1.5672195,0.518564701,1.65518498,1.18056273,-1.13690019,3.30708909,1.4842205,1.13807356
general_aleatoire,1.1269834,-1.82562041,-0.578641176,-0.778357983,0.29708147,0.783209085,1.33222771,1.8044486,0.752455473,2.79159427,1.91711223,-0.61160326
general_aleatoire,-1.69187212,-1.91534495,-1.88606477,-0.6531775,1.53658867,-1.42209744,0.992580891,-1.06811118,1.96899414,3.67020392,2.72494984,-0.0747812912
general_aleatoire,1.62195778,-0.412828684,-1.85242701,-0.335796595,-1.12079716,-1.31075287,-0.761722803,-1.53661156,0.467536211,2.75605559,2.1010046,-0.685276687
general_aleatoire,0.314872026,0.13640666,-0.542860031,-1.12692213,-1.6787343,-1.34303594,1.54794812,-1.05280805,-1.2065742,2.68547392,1.96406281,-0.441986591
general_aleatoire,0.0101184845,0.99433732,-0.915288925,-0.871085644,1.7904098,1.2516191,-0.144539118,-1.52641273,-1.76481605,3.21416402,1.41614568,-0.697535336
general_aleatoire,1.02428627,0.91706562,-1.60752463,-0.68461895,-0.212337017,0.613955498,0.936017275,-0.881622553,-1.30712652,2.65767694,1.27088428,-0.220481694
general_aleatoire,0.282974958,-0.857340097,1.08860993,1.45906782,1.71203494,1.54047728,-0.955491543,-1.82025838,-0.66057229,3.42765307,1.5315274,-0.0383545384
general_aleatoire,-1.32763767,-0.142934322,-1.53011227,1.70869923,-1.28122783,1.60554719,1.88075089,-1.64048696,0.206620932,3.84858966,1.57826757,-0.481474459
general_aleatoire,-1.47228074,-0.127550602,-0.0179634094,1.93786931,-1.57352304,0.22782445,-0.617676735,0.644471645,-1.40645862,2.96022296,1.31349015,-0.868467927
general_aleatoire,-0.668917894,0.54416132,-0.471540689,1.7979815,0.377637386,1.9869349,-1.7208569,-0.499035597,-0.976468563,3.42264605,0.693178117,-0.50798136
general_aleatoire,0.396050453,-1.21275306,1.42507052,-1.93642664,-1.53015184,0.147604942,0.758257627,0.244211197,-0.364625454,2.69395328,1.76663363,0.40064773
general_aleatoire,-0.464243174,-1.17541552,-0.925090313,-0.388985634,0.608239412,-1.69615889,-1.46136355,0.78162837,0.0744600296,2.08155322,1.71171904,-1.15773904
general_aleatoire,-0.989029408,1.0722959,-0.754377604,-1.34280825,-1.51567483,1.01303792,1.45863628,1.04317784,-0.0262229443,2.81912208,1.71201229,0.402275741
general_aleatoire,-1.76029348,0.288587332,-1.92486286,0.277730703,1.89574146,-0.358027697,-1.22646952,-1.22988057,1.28855681,2.85985565,2.47246456,-1.03514373
general_aleatoire,0.980530977,0.24740243,-1.49177504,-0.942111492,-1.58450484,-1.48011827,0.840579987,-0.0132911205,-1.16465211,2.59593606,2.03436995,-0.150473505
general_aleatoire,-0.370580912,-0.772909164,0.795544147,-0.0990903378,1.61667418,-0.202594757,1.22099233,0.834316492,-0.902191877,2.34554243,1.1953311,-0.320280373
general_aleatoire,0.493726969,1.51573277,0.577584505,1.33356524,0.856217146,1.71654487,-0.829549313,-0.165356874,-0.710666895,2.89336467,1.06974053,-0.193610802
general_aleatoire,1.07430053,-0.248009205,0.366632223,-0.770151377,-0.757989168,1.93975139,1.97772384,1.2562077,-1.84677029,3.65432262,1.31392038,-0.31609419
general_aleatoire,-1.34138131,-1.35090971,-1.97762346,1.57016945,-1.82886696,-1.75774884,-1.02374625,1.54728246,-1.542835,3.48199415,2.83870173,-1.44051766
general_aleatoire,0.860885859,0.13335228,-1.85326409,1.43198085,-0.282719851,0.947000742,1.01788568,-1.13756394,0.332401037,2.23803902,2.02216721,0.750639558
general_aleatoire,-0.402803183,1.74348497,0.0315766335,1.47057605,1.24082327,-0.669409513,1.35648632,-1.66149139,1.6388731,3.12595081,1.95076632,-1.03091729
general_aleatoire,1.77702808,0.0369808674,0.0691468716,0.777098894,-1.70240951,-1.55279875,1.26630235,0.261155605,1.47402573,2.63024163,2.37811208,-0.590026557
general_aleatoire,-1.00523281,0.557698488,-0.273132563,-0.209964275,0.536201954,0.648691893,-0.972056389,0.826734781,-1.79126,2.39223385,1.0741334,0.330108523
general_aleatoire,1.57211971,-1.95906472,1.82344651,-1.91136193,0.0572836399,-1.96660113,1.19397807,-1.55857992,1.85803819,4.72746706,1.43304038,-0.251138985
general_aleatoire,-1.04204535,-1.39502668,-1.11511397,-1.92692828,1.94718623,1.47585487,-0.775975704,-1.21890688,-1.49031687,3.60199547,2.28120112,0.298058927
general_aleatoire,-1.83008504,0.182250023,-1.35961556,1.43182969,-0.463540554,0.712241411,-1.1229372,-0.815671682,-0.7789855,3.09328628,0.960820615,0.211670369
general_aleatoire,0.246464491,1.90117598,0.859423876,0.817621946,0.912417889,0.848766804,0.666153669,-1.62125874,1.48324156,2.66069555,2.16320896,-0.385633826
general_aleatoire,0.928393364,1.48042178,0.957377195,0.315746069,0.638979912,-0.28057456,-1.08625484,0.56628108,-0.307855368,2.07244682,1.25218523,0.537812173
general_aleatoire,1.27284789,1.38510561,-1.97739172,0.680806398,1.96798801,0.931075335,-1.26842499,0.349497557,-0.11900425,2.92095208,2.06335473,-1.26804209
